date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:46:03	17823/17823	---MCZ	200	added ('OK')	text/css	etag:%221636478171%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/autoptimize/css/autoptimize_single_1cbcc9e85ba99c007f519bf1a67feb58.css?ver=5.8.0	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/autoptimize/css/autoptimize_single_1cbcc9e85ba99c007f519bf1a67feb583e35.css	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:03	4310/4310	---M-Z	200	added ('OK')	text/css	etag:%221636478171%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/autoptimize/css/autoptimize_single_e82f7c1bf34a75131708b4d9028fd6f1.css?ver=7.3.1	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/autoptimize/css/autoptimize_single_e82f7c1bf34a75131708b4d9028fd6f1d5a8.css	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:03	2915/2915	---M-Z	200	added ('OK')	text/css	etag:%221636478171%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/autoptimize/css/autoptimize_single_f95a9de03e7ff89d8373282d750e1825.css?ver=5.8.2	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/autoptimize/css/autoptimize_single_f95a9de03e7ff89d8373282d750e1825080f.css	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:06	64093/64093	---MCZ	200	added ('OK')	text/css	etag:%221636478171%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/autoptimize/css/autoptimize_single_7892d7349e74e7dd7fae386eda2dded7.css?ver=5.8.0	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/autoptimize/css/autoptimize_single_7892d7349e74e7dd7fae386eda2dded73e35.css	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:07	197761/197761	---MCZ	200	added ('OK')	text/css	etag:%221636478171%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/autoptimize/css/autoptimize_single_8fdf21964b6bd60a1b46eda830ce4de7.css?ver=5.9.1	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/autoptimize/css/autoptimize_single_8fdf21964b6bd60a1b46eda830ce4de774e5.css	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:09	101504/101504	---MCZ	200	added ('OK')	text/css	etag:%221636478171%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/autoptimize/css/autoptimize_single_1e3eba19129c16d5b0cd346d4ff77ac1.css?ver=5.8.2	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/autoptimize/css/autoptimize_single_1e3eba19129c16d5b0cd346d4ff77ac1080f.css	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:09	11224/11224	---M-Z	200	added ('OK')	application/javascript	etag:%221608831997%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:10	94364/94364	---MCZ	200	added ('OK')	text/css	etag:%221613728098%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/kingster-style-custom.css?1613728098&ver=5.8.2	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/kingster-style-customdedc.css	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:12	278394/278394	---MCZ	200	added ('OK')	text/css	etag:%221636478171%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/autoptimize/css/autoptimize_single_6fd78b97fdeaf4295b1d677956c7bfeb.css?ver=5.8.2	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/autoptimize/css/autoptimize_single_6fd78b97fdeaf4295b1d677956c7bfeb080f.css	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:12	5068/5068	---M-Z	200	added ('OK')	application/javascript	etag:%221616916848%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/snazzy-maps/snazzymaps.js?ver=1.4.0	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/snazzy-maps/snazzymaps2fca.js	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:13	1435/1435	---M-Z	200	added ('OK')	application/javascript	etag:%221613728071%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/themes/kingster/learnpress/kingster-learnpress.js?ver=5.8.2	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/themes/kingster/learnpress/kingster-learnpress080f.js	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:13	5777/5777	---M--	200	added ('OK')	image/png	etag:%221613728071%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/themes/kingster/images/logo.png	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/themes/kingster/images/logo.png	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:13	89521/89521	---MCZ	200	added ('OK')	application/javascript	etag:%221628436401%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/jquery/jquery.minaf6c.js	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:14	10423/10423	---M--	200	added ('OK')	image/jpeg	etag:%221533834049%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/mega-menu-bg.jpg	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/mega-menu-bg.jpg	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:15	4822/4822	---M--	200	added ('OK')	image/png	etag:%221533834502%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/mega-menu-logo.png	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/mega-menu-logo.png	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:16	92483/92483	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Nov%202021%2020:24:48%20GMT	https://demo.goodlayers.com/kingster/course-search/	C:/Users/kamp_/Desktop/ciclos/ciclos/demo.goodlayers.com/kingster/course-search/index.html	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:17	4213/4213	---M--	200	added ('OK')	image/png	etag:%221533205248%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/footer-logo.png	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/footer-logo.png	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:18	19924/19924	---M--	200	added ('OK')	image/jpeg	etag:%221534509029%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/search-bg-2.jpg	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/search-bg-2.jpg	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:18	124134/124134	---MCZ	200	added ('OK')	application/javascript	etag:%221633510177%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/revslider/public/assets/js/rbtools.min.js?ver=6.5.8	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/revslider/public/assets/js/rbtools.min069c.js	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:18	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22618945a5-4d7%22	https://demo.goodlayers.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/kamp_/Desktop/ciclos/ciclos/demo.goodlayers.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:19	6406/6406	---M-Z	200	added ('OK')	application/javascript	etag:%221628436401%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.7	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/dist/vendor/regenerator-runtime.minb36a.js	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:20	16470/16470	---M-Z	200	added ('OK')	application/javascript	etag:%221628436401%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:20	11862/11862	---M-Z	200	added ('OK')	application/javascript	etag:%221636286536%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.5.2	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/contact-form-7/includes/js/index4245.js	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:21	98765/98765	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2008:46:17%20GMT	https://demo.goodlayers.com/kingster/course-search/page/2/?course-keywords	C:/Users/kamp_/Desktop/ciclos/ciclos/demo.goodlayers.com/kingster/course-search/page/2/index1d77.html	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
